171	183	719.5485
173	183	865.283
230	240	632.7099
232	240	603.5805
234	240	883.5764
321	329	587.2299
322	330	980.8116
323	329	883.5764
461	473	1217.448
462	474	2524.967
463	475	4325.003
464	476	4263.555
465	477	3249.007
466	476	2943.461
467	477	2943.461
468	476	2752.447
586	596	505.8732
680	686	883.5764
700	708	2752.447
701	713	736.1451
727	739	608.4057
728	740	618.1825
729	741	564.0074
731	741	546.8554
735	747	569.7176
975	985	1202.592
1080	1092	520.5095
1082	1094	879.6214
1083	1093	785.5658
1083	1093	3333.338
1084	1094	752.603
1240	1252	1800.518
1241	1253	1800.518
1488	1500	1658.692
1489	1501	2721.183
1490	1502	2067.796
1491	1503	3713.33
1492	1502	28780.5
1493	1503	3661.11
1494	1502	3428.529
1495	1503	980.8116
1496	1502	883.5764
1560	1572	507.6779
1562	1572	605.3303
1564	1572	980.8116
1565	1571	883.5764
1566	1572	883.5764
1577	1587	659.0352
1579	1587	980.8116
1581	1587	883.5764
1632	1644	1235.347
1633	1645	817.0605
1634	1646	1964.835
1635	1645	1138.993
1636	1646	1138.993
1637	1645	980.8116
1638	1650	1008.605
1715	1727	566.0396
1717	1729	997.9898
1719	1731	4876.735
1720	1730	4545.701
1721	1731	4545.701
1938	1946	783.823
1949	1961	585.9597
1950	1962	1142.478
1951	1963	6651.816
1952	1964	15418.56
1953	1965	74987.35
1954	1966	123327.0
1955	1965	38833.58
1956	1966	138924.1
1957	1965	13713.99
1958	1966	13713.99
1959	1967	980.8116
1960	1966	883.5764
1971	1977	883.5764
2001	2013	519.0253
2003	2013	605.3303
2005	2013	980.8116
2007	2013	883.5764
2101	2113	524.9901
2103	2113	712.187
2320	2328	904.32
2322	2328	883.5764
2362	2374	700.7836
2388	2400	1536.004
2389	2401	2570.468
2390	2402	1433.027
2391	2403	3713.33
2392	2402	28780.5
2393	2401	3428.529
2394	2402	2752.447
2447	2459	6096.139
2448	2460	7671.964
2449	2461	99258.15
2450	2462	28242.77
2451	2461	138924.1
2452	2462	38833.58
2453	2461	13713.99
2454	2462	3428.529
2455	2463	904.32
2641	2651	907.7149
2643	2655	963.953
2644	2656	571.7723
2951	2963	6381.298
2952	2964	11464.43
2953	2965	28242.77
2954	2964	9391.791
2955	2965	38833.58
2956	2964	13713.99
2956	2968	1061.934
2957	2965	3428.529
2957	2969	4057.419
2958	2964	883.5764
2958	2970	1493.421
2959	2969	3993.322
2960	2970	505.8732
2966	2978	981.5517
2968	2978	865.283
3187	3197	523.1181
3191	3197	883.5764
3192	3202	1323.054
3216	3222	883.5764
3366	3372	883.5764
3476	3488	1464.598
3478	3488	2442.459
3479	3487	587.2299
3480	3488	3428.529
3481	3487	883.5764
3508	3518	1430.8
3531	3543	651.3941
3532	3544	582.1673
3534	3544	612.8286
3536	3544	908.3955
3634	3642	603.5805
3636	3642	883.5764
3887	3899	560.7724
3889	3899	666.2873
3891	3899	980.8116
3893	3899	883.5764
4071	4083	1037.253
4072	4084	2397.443
4074	4084	2943.461
4076	4084	2752.447
4165	4175	505.8732
4232	4244	580.9091
4234	4246	997.9898
4235	4245	4545.701
4236	4246	1138.993
4237	4245	980.8116
4238	4246	980.8116
4239	4245	883.5764
4285	4297	681.5517
4287	4297	752.603
4289	4297	650.9198
4493	4505	2555.896
4494	4506	3403.051
4495	4507	1413.119
4496	4508	1964.835
4497	4507	731.8227
4498	4508	1138.993
4499	4507	980.8116
4500	4508	980.8116
4677	4689	735.0619
4696	4704	766.6232
4797	4809	8993.783
4799	4809	13565.89
4800	4808	13713.99
4801	4809	13713.99
4802	4808	883.5764
4803	4809	883.5764
4999	5009	1201.671
5227	5239	3468.566
5228	5240	29467.88
5229	5239	4545.701
5230	5240	4545.701
5231	5239	980.8116
5232	5240	980.8116
5233	5239	883.5764
5234	5240	883.5764
5263	5273	505.8732
5338	5350	1038.827
5340	5350	833.6294
5342	5350	980.8116
5344	5350	883.5764
5549	5561	657.1159
5550	5562	800.2545
5551	5563	752.603
5552	5562	523.1181
5556	5562	883.5764
5728	5734	883.5764
5874	5886	1429.688
5876	5886	2943.461
5878	5886	2752.447
6006	6018	566.0396
6007	6019	817.0605
6008	6018	833.6294
6009	6019	1138.993
6010	6018	980.8116
6011	6019	980.8116
6012	6018	883.5764
6406	6418	1512.188
6408	6418	2226.082
6409	6417	603.5805
6410	6418	3428.529
6411	6417	883.5764
6412	6418	883.5764
6603	6611	650.9198
6702	6710	587.2299
6703	6709	883.5764
6704	6710	883.5764
6798	6810	1551.702
6799	6809	3993.322
6800	6812	1512.188
6801	6813	654.2482
6852	6864	5705.761
6853	6865	6261.244
6854	6866	2217.153
6855	6865	13565.89
6856	6866	38833.58
6857	6865	13713.99
6858	6866	3428.529
6859	6865	883.5764
7004	7016	700.7836
7127	7135	980.8116
7156	7168	2921.819
7158	7168	3993.322
7227	7239	3135.789
7228	7238	3993.322
7229	7239	3993.322
7378	7390	5705.761
7379	7391	1709.068
7380	7390	605.3303
7381	7391	3661.11
7382	7390	13713.99
7383	7391	3428.529
7384	7390	883.5764
7600	7610	659.0352
7602	7610	980.8116
7603	7613	1737.612
7604	7610	883.5764
7643	7655	1636.675
7644	7656	8455.962
7645	7657	27977.88
7646	7656	12758.04
7647	7657	38833.58
7648	7656	13713.99
7649	7657	13713.99
7650	7656	883.5764
7651	7657	883.5764
7700	7712	1994.814
7701	7713	4270.735
7702	7714	4270.735
7703	7715	29467.88
7704	7716	10272.33
7705	7715	4545.701
7706	7718	1512.188
7707	7715	980.8116
7709	7715	883.5764
8072	8084	1472.608
8074	8084	1430.8
8103	8113	609.7289
8105	8113	904.32
8107	8113	883.5764
8133	8139	883.5764
8173	8185	588.503
8174	8184	505.8732
8269	8279	505.8732
8342	8354	575.9058
8343	8355	2492.419
8403	8415	644.7873
8407	8415	980.8116
8461	8467	883.5764
8521	8529	587.2299
8522	8530	980.8116
8523	8529	883.5764
8592	8598	883.5764
8694	8706	1244.881
8695	8707	508.4018
8696	8706	1201.671
8843	8855	1889.731
8845	8855	2226.082
8847	8855	3428.529
8849	8855	883.5764
8868	8880	643.8494
8869	8881	1628.98
8870	8880	833.6294
8872	8880	980.8116
8873	8881	3428.529
8874	8880	883.5764
9066	9078	6381.298
9067	9079	6381.298
9068	9080	99258.15
9069	9081	9852.15
9070	9080	138924.1
9071	9083	17253.57
9072	9080	13713.99
9073	9083	1737.612
9074	9080	883.5764
9162	9174	1709.068
9163	9175	685.5523
9164	9174	3661.11
9165	9173	13713.99
9166	9174	3428.529
9167	9175	904.32
9491	9501	635.9371
9492	9502	546.8554
9493	9501	980.8116
9634	9640	883.5764
9680	9690	505.8732
10045	10057	735.0619
10048	10058	571.3607
10050	10058	766.6232
10051	10057	883.5764
10126	10134	980.8116
10128	10134	883.5764
10129	10141	735.0619
10131	10141	1138.993
10132	10144	2057.902
10133	10145	2057.902
10276	10288	578.4015
10278	10288	635.9371
10280	10292	1008.605
10337	10343	883.5764
10395	10405	731.8227
10397	10405	980.8116
10980	10988	980.8116
11239	11245	883.5764
11294	11306	1889.731
11296	11306	2226.082
11298	11306	3428.529
11300	11306	883.5764
11392	11404	1388.114
11393	11405	1810.522
11394	11404	2036.638
11395	11405	2541.412
11396	11404	2752.447
11397	11405	766.6232
11424	11434	714.2819
11425	11433	587.2299
11426	11434	980.8116
11427	11433	883.5764
11527	11539	1444.217
11528	11540	5471.262
11529	11541	2470.303
11530	11542	9113.686
11531	11541	3661.11
11532	11540	13713.99
11533	11541	980.8116
11534	11540	883.5764
11534	11542	980.8116
11811	11823	818.2755
11812	11824	608.4057
