91	97	883.5764
144	156	564.0074
146	156	546.8554
269	281	654.7252
271	281	865.283
322	334	818.2755
419	431	654.7252
420	432	2997.09
421	431	865.283
422	432	1202.592
627	635	587.2299
628	636	13713.99
629	635	883.5764
630	636	883.5764
657	669	1244.881
658	668	546.8554
659	669	1201.671
878	888	659.0352
880	888	980.8116
881	889	980.8116
882	888	883.5764
1080	1092	1532.406
1081	1093	2025.286
1082	1094	5997.241
1083	1095	18247.98
1084	1094	8485.756
1085	1095	8485.756
1086	1094	908.3955
1087	1095	2752.447
1099	1107	603.5805
1101	1107	883.5764
1187	1195	603.5805
1189	1195	883.5764
1189	1201	2067.796
1191	1201	2226.082
1193	1201	3428.529
1195	1201	883.5764
1279	1291	1235.347
1280	1292	5884.856
1281	1293	5905.121
1282	1294	21732.38
1283	1293	8323.257
1284	1294	8485.756
1285	1295	826.8355
1286	1294	908.3955
1506	1518	521.2534
1508	1518	1138.993
1510	1518	980.8116
1645	1657	588.503
1646	1656	4545.701
1652	1664	1290.769
1656	1664	2752.447
1695	1703	516.0707
1697	1703	883.5764
1705	1711	883.5764
1902	1908	883.5764
2061	2073	608.4057
2370	2380	523.1181
2374	2380	883.5764
2402	2414	1464.598
2403	2413	625.8544
2404	2416	2593.547
2405	2413	980.8116
2406	2414	3428.529
2407	2413	883.5764
2410	2422	878.9641
2411	2423	6600.18
2412	2424	713.7575
2413	2423	8636.407
2414	2424	714.2819
2415	2423	13713.99
2416	2424	980.8116
2417	2423	883.5764
2602	2614	588.503
2603	2615	588.503
2669	2681	505.5131
2670	2682	603.5805
2671	2683	2062.843
2672	2682	848.0313
2673	2683	2659.79
2674	2682	783.823
2675	2683	783.823
2828	2840	728.0632
2829	2841	504.0755
2830	2840	833.0093
2832	2840	783.823
2903	2915	537.5302
2905	2915	659.0352
2907	2915	980.8116
2909	2915	883.5764
2945	2951	883.5764
2976	2988	505.5131
2977	2987	632.7099
2978	2988	678.5679
2979	2987	603.5805
2980	2988	908.3955
2981	2987	883.5764
3136	3146	535.9929
3138	3146	783.823
3204	3212	980.8116
3301	3313	658.5548
3302	3314	644.7873
3303	3313	833.6294
3305	3313	980.8116
3306	3316	1737.612
3307	3313	883.5764
3433	3439	883.5764
3440	3452	560.7724
3441	3453	564.0074
3442	3454	758.1774
3443	3453	546.8554
3444	3454	1057.108
3446	3454	904.32
3531	3543	1046.733
3533	3545	1493.421
3534	3544	505.8732
3535	3545	505.8732
3557	3569	5681.35
3559	3569	605.3303
3560	3568	980.8116
3561	3569	13713.99
3562	3568	883.5764
3563	3569	883.5764
3607	3613	883.5764
3630	3638	603.5805
3632	3638	883.5764
3921	3933	6261.244
3923	3933	605.3303
3924	3932	980.8116
3925	3933	13713.99
3926	3932	883.5764
3927	3933	883.5764
4011	4021	505.8732
4033	4043	505.8732
4034	4044	505.8732
4132	4140	587.2299
4133	4141	980.8116
4134	4140	883.5764
4351	4363	875.0314
4352	4362	505.8732
4360	4366	883.5764
4486	4494	516.0707
4488	4494	883.5764
4514	4524	523.4919
4516	4524	783.823
4543	4549	883.5764
4652	4664	643.8494
4653	4665	6033.477
4654	4664	833.6294
4655	4665	605.3303
4656	4668	1264.189
4657	4665	13713.99
4658	4670	5485.32
4659	4669	1090.564
4660	4672	844.2485
4678	4690	1726.678
4680	4690	2442.459
4681	4691	8922.646
4682	4690	3428.529
4683	4691	783.823
4714	4726	1444.217
4715	4727	1602.351
4716	4728	7421.624
4717	4729	7966.103
4718	4730	68804.91
4719	4731	68804.91
4720	4732	66470.78
4721	4733	66470.78
4722	4734	48804.94
4723	4735	48804.94
4724	4734	6680.689
4725	4735	6680.689
4726	4734	766.6232
4727	4735	766.6232
4749	4757	603.5805
4751	4757	883.5764
4799	4809	505.8732
4800	4812	561.1757
4802	4808	883.5764
4822	4832	546.8554
4984	4996	1726.678
4985	4997	2057.902
4986	4998	644.7873
4987	4999	997.9898
4989	5001	4876.735
4990	5002	4615.4
4991	5001	4545.701
5016	5028	1353.066
5017	5027	4545.701
5018	5028	1737.612
5086	5098	1493.421
5087	5099	1493.421
5088	5100	1390.269
5089	5099	1323.054
5121	5133	1008.605
5122	5134	7685.386
5123	5135	735.0619
5124	5136	735.0619
5125	5135	1138.993
5126	5134	13713.99
5127	5135	980.8116
5128	5136	980.8116
5214	5226	654.2482
5312	5324	546.4633
5314	5324	833.6294
5315	5325	505.8732
5316	5324	980.8116
5318	5324	883.5764
5424	5436	1235.347
5425	5437	538.6863
5426	5438	1964.835
5427	5437	731.8227
5428	5438	1138.993
5429	5437	980.8116
5430	5438	980.8116
5469	5479	800.8482
5471	5479	980.8116
5473	5479	883.5764
5555	5567	844.2485
5556	5568	5485.32
5557	5569	5485.32
5558	5570	844.2485
5559	5569	1090.564
5561	5569	587.2299
5563	5569	883.5764
5605	5617	542.5596
5607	5617	800.8482
5608	5618	731.8227
5609	5617	980.8116
5610	5618	980.8116
5611	5617	883.5764
5689	5701	1469.169
5690	5702	1065.164
5691	5703	4831.423
5692	5704	2957.985
5693	5703	2173.083
5694	5704	915.9191
5695	5703	783.823
5696	5704	908.3955
5750	5762	608.4057
5835	5847	1464.598
5837	5849	6732.996
5838	5850	663.3761
5839	5849	8922.646
5840	5852	1273.964
5841	5853	963.953
5844	5856	560.7724
5846	5856	666.2873
5848	5856	980.8116
5850	5856	883.5764
6111	6117	883.5764
6129	6141	959.6069
6202	6214	554.7612
6207	6219	588.503
6207	6217	505.8732
6208	6218	505.8732
6208	6216	980.8116
6222	6230	783.823
6257	6269	1994.814
6258	6270	588.503
6259	6271	588.503
6282	6294	1301.77
6284	6294	1202.592
6344	6356	5749.984
6345	6357	1726.678
6347	6357	2442.459
6348	6356	13713.99
6349	6357	3428.529
6349	6361	1248.717
6350	6358	904.32
6350	6362	1248.717
6351	6363	1264.189
6352	6362	1116.621
6403	6411	980.8116
6405	6411	883.5764
6551	6557	883.5764
6554	6564	1430.8
6736	6742	883.5764
6743	6753	659.0352
6745	6753	980.8116
6746	6752	883.5764
6747	6753	883.5764
6990	7002	647.1384
6991	7003	981.5517
6993	7005	2347.625
6994	7006	995.7308
6995	7007	1114.919
6996	7008	1232.502
6997	7009	5162.693
6998	7008	752.603
6999	7009	6565.992
7000	7012	835.4928
7001	7009	650.9198
7093	7103	505.8732
7162	7174	537.5302
7163	7175	2264.006
7164	7176	735.0619
7165	7177	735.0619
7167	7177	1138.993
7168	7178	1737.612
7169	7177	980.8116
7272	7284	684.5498
7273	7283	632.7099
7274	7284	974.177
7275	7283	603.5805
7276	7284	908.3955
7277	7283	883.5764
7330	7342	645.7266
7331	7343	1886.732
7332	7344	6600.18
7333	7343	583.8495
7334	7344	8636.407
7335	7343	587.2299
7336	7344	13713.99
7337	7343	883.5764
7338	7344	883.5764
7351	7363	2264.006
7352	7364	546.4633
7353	7365	735.0619
7354	7366	997.9898
7355	7367	4876.735
7356	7366	1138.993
7357	7367	4545.701
7358	7366	980.8116
7423	7435	987.495
7425	7437	1493.421
7426	7438	818.2755
7427	7437	505.8732
7511	7521	659.0352
7513	7521	980.8116
7514	7520	883.5764
7515	7521	883.5764
7521	7533	3135.789
7522	7532	3993.322
7523	7533	3993.322
7578	7586	587.2299
7579	7587	980.8116
7580	7586	883.5764
7651	7663	588.503
7652	7662	4545.701
7742	7754	1833.612
7743	7755	682.0504
7744	7754	2943.461
7745	7755	974.177
7746	7754	2752.447
7753	7763	833.6294
7755	7763	980.8116
7756	7764	980.8116
7757	7763	883.5764
